country_id,region_code,region_name,name,postcode
JP,JP-FP,"Fukui Prefecture",Sakai-shi,
JP,JP-FP,"Fukui Prefecture",Takefu,
JP,JP-FP,"Fukui Prefecture",Tsuruga,
JP,JP-FP,"Fukui Prefecture",Tsuruga-shi,
JP,JP-FP,"Fukuoka Prefecture",Amagi,
JP,JP-FP,"Fukuoka Prefecture","Asakura Shi",
JP,JP-FP,"Fukuoka Prefecture",Buzen,
JP,JP-FP,"Fukuoka Prefecture",Buzen-shi,
JP,JP-FP,"Fukuoka Prefecture","Chikugo Shi",
JP,JP-FP,"Fukuoka Prefecture",Chikushino-shi,
JP,JP-FP,"Fukuoka Prefecture",Dazaifu-shi,
JP,JP-FP,"Fukuoka Prefecture",Fukuoka,
JP,JP-FP,"Fukuoka Prefecture",Fukuoka-shi,
JP,JP-FP,"Fukuoka Prefecture","Fukutsu Shi",
JP,JP-FP,"Fukuoka Prefecture",Iizuka,
JP,JP-FP,"Fukuoka Prefecture","Iizuka Shi",
JP,JP-FP,"Fukuoka Prefecture",Itoshima-shi,
JP,JP-FP,"Fukuoka Prefecture","Kama Shi",
JP,JP-FP,"Fukuoka Prefecture",Kanda,
JP,JP-FP,"Fukuoka Prefecture","Kasuga Shi",
JP,JP-FP,"Fukuoka Prefecture",Kawasaki,
JP,JP-FP,"Fukuoka Prefecture",Kitakyushu,
JP,JP-FP,"Fukuoka Prefecture",Koga,
JP,JP-FP,"Fukuoka Prefecture",Koga-shi,
JP,JP-FP,"Fukuoka Prefecture",Kurume,
JP,JP-FP,"Fukuoka Prefecture","Kurume Shi",
JP,JP-FP,"Fukuoka Prefecture",Maebaru-chuo,
JP,JP-FP,"Fukuoka Prefecture","Miyama Shi",
JP,JP-FP,"Fukuoka Prefecture",Miyata,
JP,JP-FP,"Fukuoka Prefecture","Miyawaka Shi",
JP,JP-FP,"Fukuoka Prefecture",Munakata-shi,
JP,JP-FP,"Fukuoka Prefecture",Nakama,
JP,JP-FP,"Fukuoka Prefecture","Nakama Shi",
JP,JP-FP,"Fukuoka Prefecture",Nishifukuma,
JP,JP-FP,"Fukuoka Prefecture",Nogata,
JP,JP-FP,"Fukuoka Prefecture","Nogata Shi",
JP,JP-FP,"Fukuoka Prefecture",Ogori-shi,
JP,JP-FP,"Fukuoka Prefecture",Okawa,
JP,JP-FP,"Fukuoka Prefecture",Okawa-shi,
JP,JP-FP,"Fukuoka Prefecture",Omuta,
JP,JP-FP,"Fukuoka Prefecture","Omuta Shi",
JP,JP-FP,"Fukuoka Prefecture",Onga-gun,
JP,JP-FP,"Fukuoka Prefecture",Onojo,
JP,JP-FP,"Fukuoka Prefecture","Onojo Shi",
JP,JP-FP,"Fukuoka Prefecture",Sasaguri,
JP,JP-FP,"Fukuoka Prefecture",Setakamachi-takayanagi,
JP,JP-FP,"Fukuoka Prefecture",Shiida,
JP,JP-FP,"Fukuoka Prefecture",Shingu,
JP,JP-FP,"Fukuoka Prefecture",Tagawa,
JP,JP-FP,"Fukuoka Prefecture","Tagawa Shi",
JP,JP-FP,"Fukuoka Prefecture",Tanushimarumachi-toyoki,
JP,JP-FP,"Fukuoka Prefecture",Tsuiki,
JP,JP-FP,"Fukuoka Prefecture","Ukiha Shi",
JP,JP-FP,"Fukuoka Prefecture",Umi,
JP,JP-FP,"Fukuoka Prefecture","Yame Shi",
JP,JP-FP,"Fukuoka Prefecture",Yanagawa,
JP,JP-FP,"Fukuoka Prefecture","Yanagawa Shi",
JP,JP-FP,"Fukuoka Prefecture",Yoshitomi,
JP,JP-FP,"Fukuoka Prefecture",Yukuhashi,
JP,JP-FP,"Fukuoka Prefecture","Yukuhashi Shi",
JP,JP-FP,"Fukushima Prefecture","Aizu-wakamatsu Shi",
JP,JP-FP,"Fukushima Prefecture",Date-shi,
JP,JP-FP,"Fukushima Prefecture",Fukushima,
JP,JP-FP,"Fukushima Prefecture","Fukushima Shi",
JP,JP-FP,"Fukushima Prefecture",Funehikimachi-funehiki,
JP,JP-FP,"Fukushima Prefecture",Hobaramachi,
JP,JP-FP,"Fukushima Prefecture",Inawashiro,
JP,JP-FP,"Fukushima Prefecture",Ishikawa,
JP,JP-FP,"Fukushima Prefecture",Iwaki,
JP,JP-FP,"Fukushima Prefecture",Iwaki-shi,
JP,JP-FP,"Fukushima Prefecture",Kitakata,
JP,JP-FP,"Fukushima Prefecture",Kitakata-shi,
JP,JP-FP,"Fukushima Prefecture",Koriyama,
JP,JP-FP,"Fukushima Prefecture","Koriyama Shi",
JP,JP-FP,"Fukushima Prefecture",Miharu,
JP,JP-FP,"Fukushima Prefecture",Minami-Soma,
JP,JP-FP,"Fukushima Prefecture","Minamisoma Shi",
JP,JP-FP,"Fukushima Prefecture",Motomiya,
JP,JP-FP,"Fukushima Prefecture",Motomiya-shi,
JP,JP-FP,"Fukushima Prefecture",Namie,
JP,JP-FP,"Fukushima Prefecture",Nihommatsu,
JP,JP-FP,"Fukushima Prefecture","Nihonmatsu Shi",
JP,JP-FP,"Fukushima Prefecture","Shirakawa Shi",
JP,JP-FP,"Fukushima Prefecture",Soma,
JP,JP-FP,"Fukushima Prefecture","Soma Shi",
JP,JP-FP,"Fukushima Prefecture",Sukagawa,
JP,JP-FP,"Fukushima Prefecture","Sukagawa Shi",
JP,JP-FP,"Fukushima Prefecture",Tamura,
JP,JP-FP,"Fukushima Prefecture",Tamura-shi,
JP,JP-FP,"Fukushima Prefecture",Yanagawamachi-saiwaicho,
JP,JP-GP,"Gifu Prefecture",Ena-shi,
JP,JP-GP,"Gifu Prefecture",Gero,
JP,JP-GP,"Gifu Prefecture",Gero-shi,
JP,JP-GP,"Gifu Prefecture",Gifu-shi,
JP,JP-GP,"Gifu Prefecture",Godo,
JP,JP-GP,"Gifu Prefecture",Gujo,
JP,JP-GP,"Gifu Prefecture",Gujo-shi,
JP,JP-GP,"Gifu Prefecture",Hashima,
JP,JP-GP,"Gifu Prefecture",Hashima-shi,
JP,JP-GP,"Gifu Prefecture",Hida,
JP,JP-GP,"Gifu Prefecture","Hida Shi",
JP,JP-GP,"Gifu Prefecture",Kaizu-shi,
JP,JP-GP,"Gifu Prefecture",Kakamigahara-shi,
JP,JP-GP,"Gifu Prefecture",Kani-shi,
JP,JP-GP,"Gifu Prefecture",Kasamatsucho,
JP,JP-GP,"Gifu Prefecture",Mino,
JP,JP-GP,"Gifu Prefecture",Mino-shi,
JP,JP-GP,"Gifu Prefecture",Minokamo,
JP,JP-GP,"Gifu Prefecture",Minokamo-shi,
JP,JP-GP,"Gifu Prefecture",Mitake,
JP,JP-GP,"Gifu Prefecture",Mizuho-shi,
JP,JP-GP,"Gifu Prefecture",Mizunami,
JP,JP-GP,"Gifu Prefecture",Mizunami-shi,
JP,JP-GP,"Gifu Prefecture",Motosu-shi,
JP,JP-GP,"Gifu Prefecture",Nakatsugawa,
JP,JP-GP,"Gifu Prefecture",Nakatsugawa-shi,
JP,JP-GP,"Gifu Prefecture",Ogaki-shi,
JP,JP-GP,"Gifu Prefecture",Seki-shi,
JP,JP-GP,"Gifu Prefecture",Tajimi,
JP,JP-GP,"Gifu Prefecture",Tajimi-shi,
JP,JP-GP,"Gifu Prefecture","Takayama Shi",
JP,JP-GP,"Gifu Prefecture",Tarui,
JP,JP-GP,"Gifu Prefecture",Toki,
JP,JP-GP,"Gifu Prefecture",Toki-shi,
JP,JP-GP,"Gifu Prefecture",Yamagata-shi,
JP,JP-GP,"Gunma Prefecture",Agatsuma-gun,
JP,JP-GP,"Gunma Prefecture",Annaka,
JP,JP-GP,"Gunma Prefecture","Annaka Shi",
JP,JP-GP,"Gunma Prefecture",Fujioka,
JP,JP-GP,"Gunma Prefecture","Fujioka Shi",
JP,JP-GP,"Gunma Prefecture",Isesaki,
JP,JP-GP,"Gunma Prefecture","Isesaki Shi",
JP,JP-GP,"Gunma Prefecture",Kanekomachi,
JP,JP-GP,"Gunma Prefecture",Kiryu,
JP,JP-GP,"Gunma Prefecture","Kiryu Shi",
JP,JP-GP,"Gunma Prefecture",Maebashi,
JP,JP-GP,"Gunma Prefecture","Maebashi Shi",
JP,JP-GP,"Gunma Prefecture",Midori,
JP,JP-GP,"Gunma Prefecture","Midori Shi",
JP,JP-GP,"Gunma Prefecture",Nakanojomachi,
JP,JP-GP,"Gunma Prefecture",Numata,
JP,JP-GP,"Gunma Prefecture","Numata Shi",
JP,JP-GP,"Gunma Prefecture",Omamacho-omama,
JP,JP-GP,"Gunma Prefecture",Ota,
JP,JP-GP,"Gunma Prefecture",Ota-shi,
JP,JP-GP,"Gunma Prefecture",Sakai-nakajima,
JP,JP-GP,"Gunma Prefecture",Shibukawa,
JP,JP-GP,"Gunma Prefecture",Shibukawa-shi,
JP,JP-GP,"Gunma Prefecture",Takasaki,
JP,JP-GP,"Gunma Prefecture","Takasaki Shi",
JP,JP-GP,"Gunma Prefecture",Tamamura,
JP,JP-GP,"Gunma Prefecture",Tatebayashi,
JP,JP-GP,"Gunma Prefecture",Tatebayashi-shi,
JP,JP-GP,"Gunma Prefecture",Tomioka,
JP,JP-GP,"Gunma Prefecture",Tomioka-shi,
JP,JP-GP,"Gunma Prefecture",Yoshii,
JP,JP-HP,"Hiroshima Prefecture","Aki-takata Shi",
JP,JP-HP,"Hiroshima Prefecture",Etajima-shi,
JP,JP-HP,"Hiroshima Prefecture",Fuchu-shi,
JP,JP-HP,"Hiroshima Prefecture",Fuchucho,
JP,JP-HP,"Hiroshima Prefecture",Fukuyama,
JP,JP-HP,"Hiroshima Prefecture","Fukuyama Shi",
JP,JP-HP,"Hiroshima Prefecture",Hatsukaichi,
JP,JP-HP,"Hiroshima Prefecture",Hatsukaichi-shi,
JP,JP-HP,"Hiroshima Prefecture","Higashihiroshima Shi",
JP,JP-HP,"Hiroshima Prefecture",Hiroshima,
JP,JP-HP,"Hiroshima Prefecture",Hiroshima-shi,
JP,JP-HP,"Hiroshima Prefecture",Innoshima,
JP,JP-HP,"Hiroshima Prefecture",Kannabecho-yahiro,
JP,JP-HP,"Hiroshima Prefecture",Kure,
JP,JP-HP,"Hiroshima Prefecture",Kure-shi,
JP,JP-HP,"Hiroshima Prefecture",Mihara,
JP,JP-HP,"Hiroshima Prefecture","Mihara Shi",
JP,JP-HP,"Hiroshima Prefecture",Miyajima,
JP,JP-HP,"Hiroshima Prefecture",Miyoshi,
JP,JP-HP,"Hiroshima Prefecture","Miyoshi Shi",
JP,JP-HP,"Hiroshima Prefecture",Ono-hara,
JP,JP-HP,"Hiroshima Prefecture",Onomichi,
JP,JP-HP,"Hiroshima Prefecture",Onomichi-shi,
JP,JP-HP,"Hiroshima Prefecture",Otake,
JP,JP-HP,"Hiroshima Prefecture",Otake-shi,
JP,JP-HP,"Hiroshima Prefecture",Shin'ichi,
JP,JP-HP,"Hiroshima Prefecture",Shobara,
JP,JP-HP,"Hiroshima Prefecture",Shobara-shi,
JP,JP-HP,"Hiroshima Prefecture",Takehara,
JP,JP-HP,"Hiroshima Prefecture",Takehara-shi,
JP,JP-HP,"Hokkaido Prefecture",Abashiri,
JP,JP-HP,"Hokkaido Prefecture","Abashiri Shi",
JP,JP-HP,"Hokkaido Prefecture",Akabira,
JP,JP-HP,"Hokkaido Prefecture",Akabira-shi,
JP,JP-HP,"Hokkaido Prefecture",Asahikawa,
JP,JP-HP,"Hokkaido Prefecture",Ashibetsu,
JP,JP-HP,"Hokkaido Prefecture",Ashibetsu-shi,
JP,JP-HP,"Hokkaido Prefecture",Bibai,
JP,JP-HP,"Hokkaido Prefecture",Chitose,
JP,JP-HP,"Hokkaido Prefecture","Chitose Shi",
JP,JP-HP,"Hokkaido Prefecture",Date,
JP,JP-HP,"Hokkaido Prefecture",Date-shi,
JP,JP-HP,"Hokkaido Prefecture",Ebetsu,
JP,JP-HP,"Hokkaido Prefecture",Eniwa-shi,
JP,JP-HP,"Hokkaido Prefecture",Fukagawa,
JP,JP-HP,"Hokkaido Prefecture",Fukagawa-shi,
JP,JP-HP,"Hokkaido Prefecture",Furano-shi,
JP,JP-HP,"Hokkaido Prefecture",Hakodate,
JP,JP-HP,"Hokkaido Prefecture","Hakodate Shi",
JP,JP-HP,"Hokkaido Prefecture",Hokuto,
JP,JP-HP,"Hokkaido Prefecture",Hokuto-shi,
JP,JP-HP,"Hokkaido Prefecture",Honcho,
JP,JP-HP,"Hokkaido Prefecture",Ishikari,
JP,JP-HP,"Hokkaido Prefecture",Ishikari-shi,
JP,JP-HP,"Hokkaido Prefecture",Iwamizawa,
JP,JP-HP,"Hokkaido Prefecture",Iwamizawa-shi,
JP,JP-HP,"Hokkaido Prefecture",Iwanai,
JP,JP-HP,"Hokkaido Prefecture",Kamiiso,
JP,JP-HP,"Hokkaido Prefecture",Kamikawa,
JP,JP-HP,"Hokkaido Prefecture",Kitahiroshima,
JP,JP-HP,"Hokkaido Prefecture",Kitahiroshima-shi,
JP,JP-HP,"Hokkaido Prefecture",Kitami,
JP,JP-HP,"Hokkaido Prefecture","Ktiami Shi",
JP,JP-HP,"Hokkaido Prefecture",Kushiro,
JP,JP-HP,"Hokkaido Prefecture","Kushiro Shi",
JP,JP-HP,"Hokkaido Prefecture",Makubetsu,
JP,JP-HP,"Hokkaido Prefecture",Mikasa,
JP,JP-HP,"Hokkaido Prefecture",Mikasa-shi,
JP,JP-HP,"Hokkaido Prefecture",Mombetsu,
JP,JP-HP,"Hokkaido Prefecture","Monbetsu Shi",
JP,JP-HP,"Hokkaido Prefecture",Motomachi,
JP,JP-HP,"Hokkaido Prefecture",Muroran,
JP,JP-HP,"Hokkaido Prefecture",Muroran-shi,
JP,JP-HP,"Hokkaido Prefecture",Nayoro,
JP,JP-HP,"Hokkaido Prefecture","Nayoro Shi",
JP,JP-HP,"Hokkaido Prefecture",Nemuro,
JP,JP-HP,"Hokkaido Prefecture",Nemuro-shi,
JP,JP-HP,"Hokkaido Prefecture","Niseko Town",
JP,JP-HP,"Hokkaido Prefecture",Noboribetsu,
JP,JP-HP,"Hokkaido Prefecture",Noboribetsu-shi,
JP,JP-HP,"Hokkaido Prefecture",Obihiro,
JP,JP-HP,"Hokkaido Prefecture","Obihiro Shi",
JP,JP-HP,"Hokkaido Prefecture",Otaru,
JP,JP-HP,"Hokkaido Prefecture",Otaru-shi,
JP,JP-HP,"Hokkaido Prefecture",Otofuke,
JP,JP-HP,"Hokkaido Prefecture","Rebun Gun",
JP,JP-HP,"Hokkaido Prefecture","Rishiri Gun",
JP,JP-HP,"Hokkaido Prefecture","Rishiri Town",
JP,JP-HP,"Hokkaido Prefecture",Rumoi,
JP,JP-HP,"Hokkaido Prefecture",Rumoi-shi,
JP,JP-HP,"Hokkaido Prefecture",Sapporo,
JP,JP-HP,"Hokkaido Prefecture",Sapporo-shi,
JP,JP-HP,"Hokkaido Prefecture",Shibetsu,
JP,JP-HP,"Hokkaido Prefecture","Shibetsu Shi",
JP,JP-HP,"Hokkaido Prefecture",Shimo-furano,
JP,JP-HP,"Hokkaido Prefecture",Shiraoi,
JP,JP-HP,"Hokkaido Prefecture",Shizunai-furukawacho,
JP,JP-HP,"Hokkaido Prefecture",Sunagawa,
JP,JP-HP,"Hokkaido Prefecture",Sunagawa-shi,
JP,JP-HP,"Hokkaido Prefecture",Takikawa,
JP,JP-HP,"Hokkaido Prefecture",Takikawa-shi,
JP,JP-HP,"Hokkaido Prefecture",Tobetsu,
JP,JP-HP,"Hokkaido Prefecture",Tomakomai,
JP,JP-HP,"Hokkaido Prefecture","Tomakomai Shi",
