country_id,region_code,region_name,name,postcode
PH,PH-AB,Abra,Bobonan,
PH,PH-AB,Abra,Bogtong,
PH,PH-AB,Abra,Bolaoit,
PH,PH-AB,Abra,Bolinao,
PH,PH-AB,Abra,Bolingit,
PH,PH-AB,Abra,Bolo,
PH,PH-AB,Abra,Bongalon,
PH,PH-AB,Abra,Botao,
PH,PH-AB,Abra,Bued,
PH,PH-AB,Abra,Buenlag,
PH,PH-AB,Abra,Bugallon,
PH,PH-AB,Abra,Bulog,
PH,PH-AB,Abra,Burgos,
PH,PH-AB,Abra,"Butubut Norte",
PH,PH-AB,Abra,Caabiangan,
PH,PH-AB,Abra,Caba,
PH,PH-AB,Abra,Cabalaoangan,
PH,PH-AB,Abra,Cabalitian,
PH,PH-AB,Abra,Cabittaogan,
PH,PH-AB,Abra,Cabugao,
PH,PH-AB,Abra,Cabungan,
PH,PH-AB,Abra,Calasiao,
PH,PH-AB,Abra,Calepaan,
PH,PH-AB,Abra,Callaguip,
PH,PH-AB,Abra,Calomboyan,
PH,PH-AB,Abra,Calongbuyan,
PH,PH-AB,Abra,Calsib,
PH,PH-AB,Abra,Camaley,
PH,PH-AB,Abra,"Canan Norte",
PH,PH-AB,Abra,Canaoalan,
PH,PH-AB,Abra,Candon,
PH,PH-AB,Abra,Cantoria,
PH,PH-AB,Abra,Caoayan,
PH,PH-AB,Abra,Capandanan,
PH,PH-AB,Abra,Capulaan,
PH,PH-AB,Abra,Caramutan,
PH,PH-AB,Abra,Carasi,
PH,PH-AB,Abra,Carmen,
PH,PH-AB,Abra,"Caronoan West",
PH,PH-AB,Abra,Carot,
PH,PH-AB,Abra,Carriedo,
PH,PH-AB,Abra,Carusucan,
PH,PH-AB,Abra,Caterman,
PH,PH-AB,Abra,Cato,
PH,PH-AB,Abra,Catuday,
PH,PH-AB,Abra,Cayanga,
PH,PH-AB,Abra,Cayungnan,
PH,PH-AB,Abra,Cervantes,
PH,PH-AB,Abra,"City of Batac",
PH,PH-AB,Abra,"City of Candon",
PH,PH-AB,Abra,"City of Urdaneta",
PH,PH-AB,Abra,"City of Vigan",
PH,PH-AB,Abra,"Comillas Norte",
PH,PH-AB,Abra,Corrooy,
PH,PH-AB,Abra,Currimao,
PH,PH-AB,Abra,Dagup,
PH,PH-AB,Abra,Dagupan,
PH,PH-AB,Abra,Damortis,
PH,PH-AB,Abra,Darapidap,
PH,PH-AB,Abra,Dasol,
PH,PH-AB,Abra,Davila,
PH,PH-AB,Abra,Diaz,
PH,PH-AB,Abra,Dilan,
PH,PH-AB,Abra,Dingras,
PH,PH-AB,Abra,Domalanoan,
PH,PH-AB,Abra,Domampot,
PH,PH-AB,Abra,"Don Pedro",
PH,PH-AB,Abra,"Dorongan Punta",
PH,PH-AB,Abra,Doyong,
PH,PH-AB,Abra,Dulig,
PH,PH-AB,Abra,Dumalneg,
PH,PH-AB,Abra,Dumpay,
PH,PH-AB,Abra,Eguia,
PH,PH-AB,Abra,Esmeralda,
PH,PH-AB,Abra,Fuerte,
PH,PH-AB,Abra,Galimuyod,
PH,PH-AB,Abra,Gayaman,
PH,PH-AB,Abra,"Gregorio del Pilar",
PH,PH-AB,Abra,Guiling,
PH,PH-AB,Abra,"Guiset East",
PH,PH-AB,Abra,Hacienda,
PH,PH-AB,Abra,"Halog West",
PH,PH-AB,Abra,Ilioilio,
PH,PH-AB,Abra,"Inabaan Sur",
PH,PH-AB,Abra,Infanta,
PH,PH-AB,Abra,Isla,
PH,PH-AB,Abra,Labayug,
PH,PH-AB,Abra,Labney,
PH,PH-AB,Abra,Labrador,
PH,PH-AB,Abra,Lagasit,
PH,PH-AB,Abra,"Laguit Centro",
PH,PH-AB,Abra,Laoac,
PH,PH-AB,Abra,Laoag,
PH,PH-AB,Abra,"Leones East",
PH,PH-AB,Abra,Lepa,
PH,PH-AB,Abra,Libas,
PH,PH-AB,Abra,Lidlidda,
PH,PH-AB,Abra,Lingayen,
PH,PH-AB,Abra,Linmansangan,
PH,PH-AB,Abra,Lloren,
PH,PH-AB,Abra,Lobong,
PH,PH-AB,Abra,Longos,
PH,PH-AB,Abra,"Loqueb Este",
PH,PH-AB,Abra,Lucap,
PH,PH-AB,Abra,Lucero,
PH,PH-AB,Abra,Luna,
PH,PH-AB,Abra,Lunec,
PH,PH-AB,Abra,Lungog,
PH,PH-AB,Abra,Lusong,
PH,PH-AB,Abra,Mabilao,
PH,PH-AB,Abra,"Mabilbila Sur",
PH,PH-AB,Abra,Mabini,
PH,PH-AB,Abra,Mabusag,
PH,PH-AB,Abra,Macabuboni,
PH,PH-AB,Abra,Macalong,
PH,PH-AB,Abra,"Macalva Norte",
PH,PH-AB,Abra,Macayug,
PH,PH-AB,Abra,Magallanes,
PH,PH-AB,Abra,Magsingal,
PH,PH-AB,Abra,Magtaking,
PH,PH-AB,Abra,Malabago,
PH,PH-AB,Abra,Malanay,
PH,PH-AB,Abra,Malasiqui,
PH,PH-AB,Abra,Malawa,
PH,PH-AB,Abra,"Malibong East",
PH,PH-AB,Abra,Manaoag,
PH,PH-AB,Abra,Mangaldan,
PH,PH-AB,Abra,Mangatarem,
PH,PH-AB,Abra,Mapandan,
PH,PH-AB,Abra,Mapolopolo,
PH,PH-AB,Abra,Marcos,
PH,PH-AB,Abra,Maticmatic,
PH,PH-AB,Abra,"Minien East",
PH,PH-AB,Abra,Nagbacalan,
PH,PH-AB,Abra,Nagbukel,
PH,PH-AB,Abra,Nagsaing,
PH,PH-AB,Abra,Naguelguel,
PH,PH-AB,Abra,Naguilayan,
PH,PH-AB,Abra,Naguilian,
PH,PH-AB,Abra,"Nalsian Norte",
PH,PH-AB,Abra,Nama,
PH,PH-AB,Abra,Namboongan,
PH,PH-AB,Abra,Nancalobasaan,
PH,PH-AB,Abra,Narvacan,
PH,PH-AB,Abra,Natividad,
PH,PH-AB,Abra,Navatat,
PH,PH-AB,Abra,"Nibaliw Central",
PH,PH-AB,Abra,Nilombot,
PH,PH-AB,Abra,Ninoy,
PH,PH-AB,Abra,"Nueva Era",
PH,PH-AB,Abra,Oaqui,
PH,PH-AB,Abra,Olea,
PH,PH-AB,Abra,Padong,
PH,PH-AB,Abra,"Pagsanahan Norte",
PH,PH-AB,Abra,Pagudpud,
PH,PH-AB,Abra,"Paitan Este",
PH,PH-AB,Abra,Palacpalac,
PH,PH-AB,Abra,Palguyod,
PH,PH-AB,Abra,Panganiban,
PH,PH-AB,Abra,Pangapisan,
PH,PH-AB,Abra,Pangascasan,
PH,PH-AB,Abra,Pangpang,
PH,PH-AB,Abra,Paoay,
PH,PH-AB,Abra,Paringao,
PH,PH-AB,Abra,"Parioc Segundo",
PH,PH-AB,Abra,"Pasibi West",
PH,PH-AB,Abra,Pasuquin,
PH,PH-AB,Abra,Patayac,
PH,PH-AB,Abra,"Patpata Segundo",
PH,PH-AB,Abra,"Payocpoc Sur",
PH,PH-AB,Abra,Piddig,
PH,PH-AB,Abra,"Pindangan Centro",
PH,PH-AB,Abra,Pinili,
PH,PH-AB,Abra,Pogonsili,
PH,PH-AB,Abra,Polo,
PH,PH-AB,Abra,Polong,
PH,PH-AB,Abra,"Polong Norte",
PH,PH-AB,Abra,Pozorrubio,
PH,PH-AB,Abra,Pudoc,
PH,PH-AB,Abra,"Pudoc North",
PH,PH-AB,Abra,Puelay,
PH,PH-AB,Abra,Pugo,
PH,PH-AB,Abra,"Puro Pinget",
PH,PH-AB,Abra,Quiling,
PH,PH-AB,Abra,Quinarayan,
PH,PH-AB,Abra,Quintong,
PH,PH-AB,Abra,Quirino,
PH,PH-AB,Abra,Ranao,
PH,PH-AB,Abra,Real,
PH,PH-AB,Abra,Rimus,
PH,PH-AB,Abra,Rissing,
PH,PH-AB,Abra,Rosales,
PH,PH-AB,Abra,Rosario,
PH,PH-AB,Abra,Sablig,
PH,PH-AB,Abra,Sagud-Bahley,
PH,PH-AB,Abra,Sagunto,
PH,PH-AB,Abra,Salcedo,
PH,PH-AB,Abra,Samon,
PH,PH-AB,Abra,"San Carlos",
PH,PH-AB,Abra,"San Emilio",
PH,PH-AB,Abra,"San Esteban",
PH,PH-AB,Abra,"San Eugenio",
PH,PH-AB,Abra,"San Fabian",
PH,PH-AB,Abra,"San Fernando",
PH,PH-AB,Abra,"San Fernando Poblacion",
PH,PH-AB,Abra,"San Gabriel",
PH,PH-AB,Abra,"San Gabriel First",
PH,PH-AB,Abra,"San Ildefonso",
PH,PH-AB,Abra,"San Jacinto",
PH,PH-AB,Abra,"San Juan",
PH,PH-AB,Abra,"San Lorenzo",
PH,PH-AB,Abra,"San Manuel",
PH,PH-AB,Abra,"San Nicolas",
PH,PH-AB,Abra,"San Pedro Apartado",
PH,PH-AB,Abra,"San Quintin",
PH,PH-AB,Abra,"San Sebastian",
PH,PH-AB,Abra,"San Vicente",
PH,PH-AB,Abra,Sanlibo,
PH,PH-AB,Abra,Santa,
PH,PH-AB,Abra,"Santa Barbara",
PH,PH-AB,Abra,"Santa Catalina",
PH,PH-AB,Abra,"Santa Cruz",
PH,PH-AB,Abra,"Santa Lucia",
PH,PH-AB,Abra,"Santa Maria",
PH,PH-AB,Abra,Santiago,
PH,PH-AB,Abra,"Santo Domingo",
PH,PH-AB,Abra,"Santo Tomas",
PH,PH-AB,Abra,Santol,
PH,PH-AB,Abra,Sarrat,
PH,PH-AB,Abra,Sigay,
PH,PH-AB,Abra,Sinait,
PH,PH-AB,Abra,Sison,
PH,PH-AB,Abra,Solsona,
PH,PH-AB,Abra,Sonquil,
PH,PH-AB,Abra,Sual,
PH,PH-AB,Abra,Subusub,
PH,PH-AB,Abra,Sudipen,
PH,PH-AB,Abra,Sugpon,
PH,PH-AB,Abra,Sumabnit,
PH,PH-AB,Abra,Suso,
PH,PH-AB,Abra,Suyo,
PH,PH-AB,Abra,Tablac,
PH,PH-AB,Abra,Tabug,
PH,PH-AB,Abra,Tagudin,
PH,PH-AB,Abra,Talospatang,
PH,PH-AB,Abra,Taloy,
PH,PH-AB,Abra,Tamayo,
PH,PH-AB,Abra,Tamorong,
PH,PH-AB,Abra,Tandoc,
PH,PH-AB,Abra,Tanolong,
PH,PH-AB,Abra,Tayug,
PH,PH-AB,Abra,"Tebag East",
PH,PH-AB,Abra,Telbang,
PH,PH-AB,Abra,Tiep,
PH,PH-AB,Abra,Toboy,
PH,PH-AB,Abra,Tobuan,
PH,PH-AB,Abra,"Tococ East",
PH,PH-AB,Abra,Tocok,
PH,PH-AB,Abra,Tombod,
PH,PH-AB,Abra,Tondol,
PH,PH-AB,Abra,Toritori,
PH,PH-AB,Abra,Tubao,
PH,PH-AB,Abra,"Umanday Centro",
PH,PH-AB,Abra,Umingan,
PH,PH-AB,Abra,Unzad,
PH,PH-AB,Abra,Urbiztondo,
PH,PH-AB,Abra,Urdaneta,
PH,PH-AB,Abra,Uyong,
PH,PH-AB,Abra,Vigan,
PH,PH-AB,Abra,Villasis,
PH,PH-AB,Abra,Vintar,
PH,PH-AB,Abra,Zaragoza,
PH,PH-ADN,"Agusan del Norte",Abut,
PH,PH-ADN,"Agusan del Norte",Accusilian,
PH,PH-ADN,"Agusan del Norte","Afusing Centro",
PH,PH-ADN,"Agusan del Norte",Aglipay,
PH,PH-ADN,"Agusan del Norte",Alabug,
PH,PH-ADN,"Agusan del Norte",Alannay,
PH,PH-ADN,"Agusan del Norte",Alcala,
PH,PH-ADN,"Agusan del Norte","Alfonso Castaneda",
PH,PH-ADN,"Agusan del Norte",Alicia,
PH,PH-ADN,"Agusan del Norte",Allacapan,
PH,PH-ADN,"Agusan del Norte","Almaguer North",
PH,PH-ADN,"Agusan del Norte",Ambaguio,
PH,PH-ADN,"Agusan del Norte",Amulung,
PH,PH-ADN,"Agusan del Norte",Angadanan,
PH,PH-ADN,"Agusan del Norte","Antagan Segunda",
PH,PH-ADN,"Agusan del Norte",Aparri,
PH,PH-ADN,"Agusan del Norte",Aritao,
PH,PH-ADN,"Agusan del Norte",Atulayan,
PH,PH-ADN,"Agusan del Norte",Aurora,
PH,PH-ADN,"Agusan del Norte",Awallan,
PH,PH-ADN,"Agusan del Norte","Bacnor East",
PH,PH-ADN,"Agusan del Norte",Bagabag,
PH,PH-ADN,"Agusan del Norte","Baggabag B",
PH,PH-ADN,"Agusan del Norte",Baggao,
PH,PH-ADN,"Agusan del Norte","Bagong Tanza",
PH,PH-ADN,"Agusan del Norte",Bagu,
PH,PH-ADN,"Agusan del Norte",Bagumbayan,
PH,PH-ADN,"Agusan del Norte",Ballesteros,
PH,PH-ADN,"Agusan del Norte",Bambang,
PH,PH-ADN,"Agusan del Norte",Bangad,
PH,PH-ADN,"Agusan del Norte",Banganan,
PH,PH-ADN,"Agusan del Norte",Banquero,
PH,PH-ADN,"Agusan del Norte","Barucboc Norte",
PH,PH-ADN,"Agusan del Norte",Basco,
PH,PH-ADN,"Agusan del Norte",Batal,
PH,PH-ADN,"Agusan del Norte",Battung,
PH,PH-ADN,"Agusan del Norte",Bauan,
PH,PH-ADN,"Agusan del Norte",Bayombong,
PH,PH-ADN,"Agusan del Norte",Belance,
PH,PH-ADN,"Agusan del Norte","Benito Soliven",
PH,PH-ADN,"Agusan del Norte",Binalan,
PH,PH-ADN,"Agusan del Norte",Binguang,
PH,PH-ADN,"Agusan del Norte",Bintawan,
PH,PH-ADN,"Agusan del Norte","Bitag Grande",
PH,PH-ADN,"Agusan del Norte","Bone South",
PH,PH-ADN,"Agusan del Norte",Buguey,
PH,PH-ADN,"Agusan del Norte",Buliwao,
PH,PH-ADN,"Agusan del Norte",Bulu,
PH,PH-ADN,"Agusan del Norte",Burgos,
PH,PH-ADN,"Agusan del Norte",Busilak,
PH,PH-ADN,"Agusan del Norte",Cabagan,
PH,PH-ADN,"Agusan del Norte","Cabannungan Second",
PH,PH-ADN,"Agusan del Norte","Cabaritan East",
PH,PH-ADN,"Agusan del Norte",Cabarroguis,
PH,PH-ADN,"Agusan del Norte",Cabatuan,
PH,PH-ADN,"Agusan del Norte",Cabiraoan,
PH,PH-ADN,"Agusan del Norte","Calamagui East",
PH,PH-ADN,"Agusan del Norte",Calantac,
PH,PH-ADN,"Agusan del Norte",Calaoagan,
PH,PH-ADN,"Agusan del Norte",Calayan,
PH,PH-ADN,"Agusan del Norte","Calinaoan Malasin",
PH,PH-ADN,"Agusan del Norte","Calog Norte",
PH,PH-ADN,"Agusan del Norte",Camalaniugan,
PH,PH-ADN,"Agusan del Norte","Capissayan Sur",
PH,PH-ADN,"Agusan del Norte",Carig,
PH,PH-ADN,"Agusan del Norte",Casambalangan,
PH,PH-ADN,"Agusan del Norte",Catayauan,
PH,PH-ADN,"Agusan del Norte",Cauayan,
PH,PH-ADN,"Agusan del Norte",Claveria,
PH,PH-ADN,"Agusan del Norte",Cordon,
PH,PH-ADN,"Agusan del Norte","Cullalabo del Sur",
PH,PH-ADN,"Agusan del Norte",Dagupan,
PH,PH-ADN,"Agusan del Norte",Dalaoig,
PH,PH-ADN,"Agusan del Norte",Daragutan,
PH,PH-ADN,"Agusan del Norte",Dassun,
PH,PH-ADN,"Agusan del Norte","Delfin Albano",
PH,PH-ADN,"Agusan del Norte",Diadi,
PH,PH-ADN,"Agusan del Norte",Diamantina,
PH,PH-ADN,"Agusan del Norte",Dibuluan,
PH,PH-ADN,"Agusan del Norte",Dicabisagan,
PH,PH-ADN,"Agusan del Norte",Dicamay,
PH,PH-ADN,"Agusan del Norte",Diffun,
PH,PH-ADN,"Agusan del Norte",Dinapigui,
PH,PH-ADN,"Agusan del Norte",Divilican,
PH,PH-ADN,"Agusan del Norte",Divisoria,
PH,PH-ADN,"Agusan del Norte",Dodan,
PH,PH-ADN,"Agusan del Norte",Dumabato,
PH,PH-ADN,"Agusan del Norte","Dupax del Norte",
PH,PH-ADN,"Agusan del Norte","Dupax del Sur",
PH,PH-ADN,"Agusan del Norte","Echague (town)",
PH,PH-ADN,"Agusan del Norte",Eden,
PH,PH-ADN,"Agusan del Norte",Enrile,
PH,PH-ADN,"Agusan del Norte","Esperanza East",
PH,PH-ADN,"Agusan del Norte",Estefania,
PH,PH-ADN,"Agusan del Norte",Furao,
PH,PH-ADN,"Agusan del Norte",Gadu,
PH,PH-ADN,"Agusan del Norte",Gammad,
PH,PH-ADN,"Agusan del Norte",Gamu,
PH,PH-ADN,"Agusan del Norte",Ganapi,
PH,PH-ADN,"Agusan del Norte",Gappal,
PH,PH-ADN,"Agusan del Norte",Gattaran,
PH,PH-ADN,"Agusan del Norte",Gonzaga,
PH,PH-ADN,"Agusan del Norte",Guiddam,
PH,PH-ADN,"Agusan del Norte",Ibung,
PH,PH-ADN,"Agusan del Norte",Iguig,
PH,PH-ADN,"Agusan del Norte",Ilagan,
PH,PH-ADN,"Agusan del Norte",Ineangan,
PH,PH-ADN,"Agusan del Norte",Itbayat,
PH,PH-ADN,"Agusan del Norte",Ivana,
PH,PH-ADN,"Agusan del Norte",Jones,
PH,PH-ADN,"Agusan del Norte",Kasibu,
PH,PH-ADN,"Agusan del Norte",Kayapa,
PH,PH-ADN,"Agusan del Norte","La Paz",
PH,PH-ADN,"Agusan del Norte",Lal-lo,
PH,PH-ADN,"Agusan del Norte",Lallayug,
PH,PH-ADN,"Agusan del Norte",Lanna,
PH,PH-ADN,"Agusan del Norte",Lapi,
PH,PH-ADN,"Agusan del Norte","Larion Alto",
PH,PH-ADN,"Agusan del Norte",Lasam,
PH,PH-ADN,"Agusan del Norte",Lucban,
PH,PH-ADN,"Agusan del Norte",Luna,
PH,PH-ADN,"Agusan del Norte",Mabasa,
PH,PH-ADN,"Agusan del Norte",Mabini,
PH,PH-ADN,"Agusan del Norte","Mabuttal East",
PH,PH-ADN,"Agusan del Norte",Maconacon,
PH,PH-ADN,"Agusan del Norte","Maddarulug Norte",
PH,PH-ADN,"Agusan del Norte",Maddela,
PH,PH-ADN,"Agusan del Norte",Magalalag,
PH,PH-ADN,"Agusan del Norte",Magdalena,
PH,PH-ADN,"Agusan del Norte",Maguilling,
PH,PH-ADN,"Agusan del Norte",Mahatao,
PH,PH-ADN,"Agusan del Norte",Malasin,
PH,PH-ADN,"Agusan del Norte",Mallig,
PH,PH-ADN,"Agusan del Norte","Maluno Sur",
PH,PH-ADN,"Agusan del Norte",Manaring,
PH,PH-ADN,"Agusan del Norte",Manga,
PH,PH-ADN,"Agusan del Norte","Masaya Sur",
PH,PH-ADN,"Agusan del Norte","Masipi West",
PH,PH-ADN,"Agusan del Norte",Maxingal,
PH,PH-ADN,"Agusan del Norte",Minallo,
PH,PH-ADN,"Agusan del Norte","Minanga Norte",
PH,PH-ADN,"Agusan del Norte","Minante Segundo",
PH,PH-ADN,"Agusan del Norte",Minuri,
PH,PH-ADN,"Agusan del Norte","Mozzozzin Sur",
PH,PH-ADN,"Agusan del Norte",Mungo,
PH,PH-ADN,"Agusan del Norte","Municipality of Delfin Albano",
PH,PH-ADN,"Agusan del Norte","Munoz East",
PH,PH-ADN,"Agusan del Norte","Nabannagan West",
PH,PH-ADN,"Agusan del Norte",Nagrumbuan,
PH,PH-ADN,"Agusan del Norte",Nagtipunan,
PH,PH-ADN,"Agusan del Norte",Naguilian,
PH,PH-ADN,"Agusan del Norte",Namuac,
PH,PH-ADN,"Agusan del Norte",Nattapian,
PH,PH-ADN,"Agusan del Norte",Paddaya,
PH,PH-ADN,"Agusan del Norte","Palagao Norte",
PH,PH-ADN,"Agusan del Norte",Palanan,
PH,PH-ADN,"Agusan del Norte",Pamplona,
PH,PH-ADN,"Agusan del Norte","Pangal Sur",
PH,PH-ADN,"Agusan del Norte",Pata,
PH,PH-ADN,"Agusan del Norte",Pattao,
PH,PH-ADN,"Agusan del Norte",Penablanca,
PH,PH-ADN,"Agusan del Norte",Piat,
PH,PH-ADN,"Agusan del Norte",Pinoma,
PH,PH-ADN,"Agusan del Norte",Quezon,
PH,PH-ADN,"Agusan del Norte",Quibal,
PH,PH-ADN,"Agusan del Norte",Quirino,
PH,PH-ADN,"Agusan del Norte","Ragan Norte",
PH,PH-ADN,"Agusan del Norte","Ramon (municipal capital)",
PH,PH-ADN,"Agusan del Norte","Ramos West",
PH,PH-ADN,"Agusan del Norte","Reina Mercedes",
PH,PH-ADN,"Agusan del Norte",Rizal,
PH,PH-ADN,"Agusan del Norte",Roxas,
PH,PH-ADN,"Agusan del Norte",Sabtang,
PH,PH-ADN,"Agusan del Norte",Saguday,
PH,PH-ADN,"Agusan del Norte",Salinas,
PH,PH-ADN,"Agusan del Norte","Salinungan Proper",
PH,PH-ADN,"Agusan del Norte","San Agustin",
PH,PH-ADN,"Agusan del Norte","San Antonio",
PH,PH-ADN,"Agusan del Norte","San Bernardo",
PH,PH-ADN,"Agusan del Norte","San Fernando",
PH,PH-ADN,"Agusan del Norte","San Guillermo",
PH,PH-ADN,"Agusan del Norte","San Isidro",
PH,PH-ADN,"Agusan del Norte","San Jose",
PH,PH-ADN,"Agusan del Norte","San Luis",
PH,PH-ADN,"Agusan del Norte","San Manuel",
PH,PH-ADN,"Agusan del Norte","San Mariano",
PH,PH-ADN,"Agusan del Norte","San Mateo",
PH,PH-ADN,"Agusan del Norte","San Pablo",
PH,PH-ADN,"Agusan del Norte","San Pedro",
PH,PH-ADN,"Agusan del Norte","San Vicente",
PH,PH-ADN,"Agusan del Norte","Sanchez Mira",
PH,PH-ADN,"Agusan del Norte","Sandiat Centro",
PH,PH-ADN,"Agusan del Norte","Santa Ana",
PH,PH-ADN,"Agusan del Norte","Santa Cruz",
PH,PH-ADN,"Agusan del Norte","Santa Fe",
PH,PH-ADN,"Agusan del Norte","Santa Maria",
PH,PH-ADN,"Agusan del Norte","Santa Praxedes",
PH,PH-ADN,"Agusan del Norte","Santa Teresita",
PH,PH-ADN,"Agusan del Norte",Santiago,
PH,PH-ADN,"Agusan del Norte","Santo Domingo",
PH,PH-ADN,"Agusan del Norte","Santo Nino",
PH,PH-ADN,"Agusan del Norte","Santo Tomas",
PH,PH-ADN,"Agusan del Norte","Siempre Viva",
PH,PH-ADN,"Agusan del Norte",Sillawit,
PH,PH-ADN,"Agusan del Norte","Simanu Sur",
PH,PH-ADN,"Agusan del Norte",Simimbaan,
PH,PH-ADN,"Agusan del Norte",Sinamar,
PH,PH-ADN,"Agusan del Norte",Sindon,
PH,PH-ADN,"Agusan del Norte",Solana,
PH,PH-ADN,"Agusan del Norte",Solano,
PH,PH-ADN,"Agusan del Norte",Soyung,
PH,PH-ADN,"Agusan del Norte",Taguing,
PH,PH-ADN,"Agusan del Norte",Tapel,
PH,PH-ADN,"Agusan del Norte",Tuao,
PH,PH-ADN,"Agusan del Norte",Tuguegarao,
PH,PH-ADN,"Agusan del Norte","Tuguegarao City",
PH,PH-ADN,"Agusan del Norte",Tumauini,
PH,PH-ADN,"Agusan del Norte",Tupang,
PH,PH-ADN,"Agusan del Norte",Uddiawan,
PH,PH-ADN,"Agusan del Norte","Ugac Sur",
PH,PH-ADN,"Agusan del Norte",Ugad,
PH,PH-ADN,"Agusan del Norte",Upi,
PH,PH-ADN,"Agusan del Norte",Uyugan,
PH,PH-ADN,"Agusan del Norte",Villaverde,
PH,PH-ADN,"Agusan del Norte","Yeban Norte",
PH,PH-ADS,"Agusan del Sur",Acli,
PH,PH-ADS,"Agusan del Sur",Agbannawag,
PH,PH-ADS,"Agusan del Sur",Akle,
PH,PH-ADS,"Agusan del Sur",Aliaga,
PH,PH-ADS,"Agusan del Sur",Alua,
PH,PH-ADS,"Agusan del Sur",Amacalan,
PH,PH-ADS,"Agusan del Sur",Amucao,
PH,PH-ADS,"Agusan del Sur",Amungan,
PH,PH-ADS,"Agusan del Sur",Anao,
PH,PH-ADS,"Agusan del Sur",Angat,
PH,PH-ADS,"Agusan del Sur",Angeles,
PH,PH-ADS,"Agusan del Sur",Antipolo,
PH,PH-ADS,"Agusan del Sur",Apalit,
PH,PH-ADS,"Agusan del Sur",Arayat,
PH,PH-ADS,"Agusan del Sur",Arenas,
PH,PH-ADS,"Agusan del Sur",Arminia,
PH,PH-ADS,"Agusan del Sur",Bacabac,
PH,PH-ADS,"Agusan del Sur",Bacolor,
PH,PH-ADS,"Agusan del Sur",Bacsay,
PH,PH-ADS,"Agusan del Sur",Bagac,
PH,PH-ADS,"Agusan del Sur","Bagong Barrio",
PH,PH-ADS,"Agusan del Sur",Bagong-Sikat,
PH,PH-ADS,"Agusan del Sur","Bahay Pare",
PH,PH-ADS,"Agusan del Sur",Bakulong,
PH,PH-ADS,"Agusan del Sur",Balagtas,
PH,PH-ADS,"Agusan del Sur",Balanga,
PH,PH-ADS,"Agusan del Sur",Balaoang,
PH,PH-ADS,"Agusan del Sur",Balas,
PH,PH-ADS,"Agusan del Sur",Balasing,
PH,PH-ADS,"Agusan del Sur",Balayang,
PH,PH-ADS,"Agusan del Sur",Baler,
PH,PH-ADS,"Agusan del Sur",Balingcanaway,
PH,PH-ADS,"Agusan del Sur",Balite,
PH,PH-ADS,"Agusan del Sur",Baliuag,
PH,PH-ADS,"Agusan del Sur",Baloc,
PH,PH-ADS,"Agusan del Sur",Baloy,
PH,PH-ADS,"Agusan del Sur",Balsic,
PH,PH-ADS,"Agusan del Sur",Balucuc,
PH,PH-ADS,"Agusan del Sur",Balut,
PH,PH-ADS,"Agusan del Sur",Balutu,
PH,PH-ADS,"Agusan del Sur",Bamban,
PH,PH-ADS,"Agusan del Sur",Banawang,
PH,PH-ADS,"Agusan del Sur",Bani,
